Citation/Document Number,Type,Relation
"Schroder, et al. Non-steroidal anti-inflammatory agents. 6. Anti-inflammatory methanesulfonamides I. European Journal of Medicinal Chemistry, 1982, vol. 17, No. 1, p. 35-42.","NPL","Study NPL"
"Semenza. Hypoxia-inducible factors: mediators of cancer progression and targets for cancer therapy. Trends Pharmacol Sci. Apr. 2012;33(4):207-14. doi: 10.1016/j.tips.2012.01.005. Epub Mar. 6, 2012.","NPL","Study NPL"
"Shen, et al. The VHL/HIF axis in clear cell renal carcinoma. Semin Cancer Biol. Feb. 2013;23(1):18-25. doi: 10.1016/j.semcancer.2012.06.001. Epub Jun. 13, 2012.","NPL","Study NPL"
"Silverman, Prodrugs and Drug Delivery Systems, The Organic Chemistry of Drug Design and Drug Action, pp. 352-399 (Year: 1992 ).","NPL","Study NPL"
"Small, W. and Donnelly, E.D. Leibel and Phillips textbook of Radiation oncology. JAMA. 2012; 307(1):93.","NPL","Study NPL"
"Song et al., Synthesis and Biochemical Evaluation of Thiochromanone Thiosemicarbazone Analogues as Inhibitors of Cathepsin L ACS Med. Chem. Lett.. (2012), vol. 3(6), pp. 450-453.","NPL","Study NPL"
"Svensson, et al., Bromination of bicyclic phenols with SO2 heterocyclic annelated rings, ACTA Pharmaceutica Suecica, Royal Pharmaceutical Institute, Sweden, vol. 12, No. 5-6, Jan. 1, 1975: pp. 401-406.","NPL","Study NPL"
"Talks, et al. The expression and distribution of the hypoxia-inducible factors HIF-1alpha and HIF-2alpha in normal human tissues, cancers, and tumor-associated macrophages. Am J Pathol. Aug. 2000;157(2):411-21.","NPL","Study NPL"
"Tan, et al. Identification of a novel small-molecule inhibitor of the hypoxia-inducible factor 1 pathway. Cancer Res. Jan. 15, 2005;65(2):605-12.","NPL","Study NPL"
"U.S. Appl. No. 15/805,390 Office Action dated Apr. 3, 2018.","NPL","Study NPL"
"Vanharanta, et al. Epigenetic expansion of VHL-HIF signal output drives multiorgan metastasis in renal cancer. Nat Med. Jan. 2013;19(1):50-6. doi: 10.1038/nm.3029. Epub Dec. 9, 2012.","NPL","Study NPL"
"Vanneman et al (Nat Rev Cancer, 12(4): 237-251) (Year: 2014).","NPL","Study NPL"
"Wenzel, et al. beta(2)-adrenoceptor antagonist ICI 118,551 decreases pulmonary vascular tone in mice via a G(i/o) protein/nitric oxide-coupled pathway. Hypertension. Jul. 2009;54(1):157-63. doi: 10.1161/Hypertensionaha.109.130468. Epub May 26, 2009.","NPL","Study NPL"
"Wigerup, et al. Therapeutic targeting of hypoxia and hypoxia-inducible factors in cancer. Pharmacol Ther. Aug. 2016;164:152-69. doi: 10.1016/j.pharmthera.2016.04.009. Epub Apr. 29, 2016.","NPL","Study NPL"
"Winter, et al. The Vinylogous Mannich Reaction: An Efficient Access to Substituted Nicotinonitriles. Synlett, No. 13, Jan. 1, 2003, pp. 1959-1964.","NPL","Study NPL"
"Wolff, Burger's Medicinal Chemistry and Drug Discover, fifth edition, vol. 1, Principles and Practice, 976-977 (Year: 1995).","NPL","Study NPL"
"YING-TING LIN, KUO-JUNG HUANG, CHIN-KAI TSENG, KUAN-JEN CHEN, HUI-MIN WANG, JIN-CHING LEE: Efficient In Silico Assay of Inhibitors of Hepatitis C Virus RNA-Dependent RNA Polymerase by Structure-Based Virtual Screening and In Vitro Evaluation, ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES, MARY ANN LIEBERT, INC. PUBLISHERS, US, vol. 9, no. 3, 1 June 2011 (2011-06-01), US, pages 290 - 298, XP055350132, ISSN: 1540-658X, DOI: 10.1089/adt.2010.0341","NPL","Study NPL"
"Zhuang, et al. Somatic HIF2A gain-of-function mutations in paraganglioma with polycythemia. N Engl J Med. Sep. 6, 2012;367(10):922-30. doi: 10.1056/NEJMoa1205119.","NPL","Study NPL"
"Zimmer, et al. Inhibition of hypoxia-inducible factor is sufficient for growth suppression of VHL- /- tumors. Mol Cancer Res. Feb. 2004;2(2):89-95.","NPL","Study NPL"
"Zimmer, et al. Small-molecule inhibitors of HIF-2a translation link its 5'UTR iron-responsive element to oxygen sensing. Mol Cell. Dec. 26, 2008;32(6):838-48. doi: 10.1016/j.molcel.2008.12.004.","NPL","Study NPL"
