Citation/Document Number,Type,Relation
"CY1121542","Patent","Citation Family Member"
"US2025066479","Patent","Citation Family Member"
"MX2016009616","Patent","Citation Family Member"
"JP2019193628","Patent","Citation Family Member"
"IL278803","Patent","Citation Family Member"
"TW202045549","Patent","Citation Family Member"
"TW202237655","Patent","Citation Family Member"
"US2015246033","Patent","Citation Family Member"
"US2017209428","Patent","Citation Family Member"
"US2019091217","Patent","Citation Family Member"
"US2016038467","Patent","Citation Family Member"
"WO16022813","Patent","Citation Family Member"
"WO2016022813","Patent","Citation Family Member"
"WO16069727","Patent","Citation Family Member"
"WO2016069727","Patent","Citation Family Member"
"US2016152715","Patent","Citation Family Member"
"TW201628653","Patent","Citation Family Member"
"SG11201702723V","Patent","Citation Family Member"
"KR20170074962","Patent","Citation Family Member"
"EP3212670","Patent","Citation Family Member"
"EA201790926","Patent","Citation Family Member"
"JP2017533912","Patent","Citation Family Member"
"CN107567336","Patent","Citation Family Member"
"BR112017008914","Patent","Citation Family Member"
"US2018094067","Patent","Citation Family Member"
"HK1242716","Patent","Citation Family Member"
"US10221244","Patent","Citation Family Member"
"US2019202921","Patent","Citation Family Member"
"SG10201910227R","Patent","Citation Family Member"
"US10618967","Patent","Citation Family Member"
"US2020299392","Patent","Citation Family Member"
"EA036261","Patent","Citation Family Member"
"TWI711463","Patent","Citation Family Member"
"LT3212670","Patent","Citation Family Member"
"PT3212670","Patent","Citation Family Member"
"DE602015063888","Patent","Citation Family Member"
"DK3212670","Patent","Citation Family Member"
"SI3212670","Patent","Citation Family Member"
"TR2021005171","Patent","Citation Family Member"
"HR20210440","Patent","Citation Family Member"
"RS61602","Patent","Citation Family Member"
"EP3835323","Patent","Citation Family Member"
"AU2015339306","Patent","Citation Family Member"
"JP6920989","Patent","Citation Family Member"
"MX381046","Patent","Citation Family Member"
"ES2851390","Patent","Citation Family Member"
"HU054012","Patent","Citation Family Member"
"PL3212670","Patent","Citation Family Member"
"MK11866","Patent","Citation Family Member"
"US11566076","Patent","Citation Family Member"
"US2023212299","Patent","Citation Family Member"
"CY1123957","Patent","Citation Family Member"
"KR102636539","Patent","Citation Family Member"
"SMT202100164","Patent","Citation Family Member"
"CA2963147","Patent","Citation Family Member"
"IL251464","Patent","Citation Family Member"
"MX2017005553","Patent","Citation Family Member"
"ZA201702382","Patent","Citation Family Member"
"JP2020186243","Patent","Citation Family Member"
"JP2023052067","Patent","Citation Family Member"
"KR20130030181","Patent","Citation Family Member"
"KR20130030232","Patent","Citation Family Member"
"KR20130110122","Patent","Citation Family Member"
"KR20130111501","Patent","Citation Family Member"
"KR20130113400","Patent","Citation Family Member"
"CN103988509","Patent","Citation Family Member"
"KR20180083287","Patent","Citation Family Member"
"KR20180083288","Patent","Citation Family Member"
"KR20180083289","Patent","Citation Family Member"
"CN108366266","Patent","Citation Family Member"
"CN108366269","Patent","Citation Family Member"
"CN108377395","Patent","Citation Family Member"
"CN108391124","Patent","Citation Family Member"
"CN108391138","Patent","Citation Family Member"
"KR20190058426","Patent","Citation Family Member"
"IN201918026392","Patent","Citation Family Member"
"KR20200057692","Patent","Citation Family Member"
"IN202018029945","Patent","Citation Family Member"
"KR20210046621","Patent","Citation Family Member"
"KR20220017460","Patent","Citation Family Member"
"KR20230008661","Patent","Citation Family Member"
"KR20230150929","Patent","Citation Family Member"
"KR20250008830","Patent","Citation Family Member"
"EP3258692","Patent","Citation Family Member"
"EP3637774","Patent","Citation Family Member"
"WO13039356","Patent","Citation Family Member"
"WO2013039356","Patent","Citation Family Member"
"EP2757784","Patent","Citation Family Member"
"JP2016174428","Patent","Citation Family Member"
"BR112014006320","Patent","Citation Family Member"
"JP2018152901","Patent","Citation Family Member"
"JP2018152902","Patent","Citation Family Member"
"JP2018152904","Patent","Citation Family Member"
"JP2018152905","Patent","Citation Family Member"
"JP2018152903","Patent","Citation Family Member"
"JP2021036718","Patent","Citation Family Member"
"JP2024026898","Patent","Citation Family Member"
"EP4336831","Patent","Citation Family Member"
"JP2025147221","Patent","Citation Family Member"
"CA2994625","Patent","Citation Family Member"
"CA2994615","Patent","Citation Family Member"
"CA2994619","Patent","Citation Family Member"
"CA2994621","Patent","Citation Family Member"
"CA2994623","Patent","Citation Family Member"
"CA3114709","Patent","Citation Family Member"
"CA3214829","Patent","Citation Family Member"
"CA2849004","Patent","Citation Family Member"
"US2014348241","Patent","Citation Family Member"
"US2016360229","Patent","Citation Family Member"
"US2016366436","Patent","Citation Family Member"
"US2019110066","Patent","Citation Family Member"
"US2019110067","Patent","Citation Family Member"
"US2019110068","Patent","Citation Family Member"
"US2020344490","Patent","Citation Family Member"
"US2024098302","Patent","Citation Family Member"
"US2025071320","Patent","Citation Family Member"
"IN422225","Patent","Citation Family Member"
"IN478988","Patent","Citation Family Member"
"KR101419011","Patent","Citation Family Member"
"KR101419012","Patent","Citation Family Member"
"KR101879446","Patent","Citation Family Member"
"KR101879447","Patent","Citation Family Member"
"KR101973487","Patent","Citation Family Member"
"KR101983124","Patent","Citation Family Member"
"KR101983123","Patent","Citation Family Member"
"KR102115003","Patent","Citation Family Member"
"KR102244085","Patent","Citation Family Member"
"KR102357774","Patent","Citation Family Member"
"BR122014015724","Patent","Citation Family Member"
"KR102482553","Patent","Citation Family Member"
"KR102594969","Patent","Citation Family Member"
"KR102749028","Patent","Citation Family Member"
"JP6046142","Patent","Citation Family Member"
"JP6416156","Patent","Citation Family Member"
"JP6855411","Patent","Citation Family Member"
"JP6855412","Patent","Citation Family Member"
"JP6855413","Patent","Citation Family Member"
"JP6855414","Patent","Citation Family Member"
"JP7699918","Patent","Citation Family Member"
"JP7727024","Patent","Citation Family Member"
"US9451281","Patent","Citation Family Member"
"US10194167","Patent","Citation Family Member"
"US10194168","Patent","Citation Family Member"
"US10708615","Patent","Citation Family Member"
"US10743022","Patent","Citation Family Member"
"US11871031","Patent","Citation Family Member"
"DE602012066322","Patent","Citation Family Member"
"DE602012080330","Patent","Citation Family Member"
"JP2014526838","Patent","Citation Family Member"
"DK3258692","Patent","Citation Family Member"
"ES2970751","Patent","Citation Family Member"
"PL3637774","Patent","Citation Family Member"
"WO15088847","Patent","Citation Family Member"
"WO2015088847","Patent","Citation Family Member"
"EP3079699","Patent","Citation Family Member"
"Ahmadzadeh et al., Tumor antigen-specific CD8 T cells infiltrating the tumor express high levels of PD-1 and are functionally impaired, Blood, 114(8):1537-1544 (2009).","NPL","Study NPL"
"Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Carcinoma, presented at the European Society of Medical Oncology (ESM), Oct. 7-11, 2016, Copenhagen Denmark.","NPL","Study NPL"
"Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Cancer: a Non-Randomised, Open-Label, Dose-Finding, and Dose-Expansion Phase 1b Trial, The Lancel Oncology, 19(3):405-415 (2018).","NPL","Study NPL"
"Bai et al., A Guide to Rational Dosing of Monoclonal Antibodies, Clin. Pharmacokinet., 51(2):119-135 (2012).","NPL","Study NPL"
"Bailey et al., Immune Checkpoint Inhibitors as Novel Targets for Renal Cell Carcinoma Therapeutics, The Cancer Journal, 19(4):348-352 (2013).","NPL","Study NPL"
"Choueiri et al., Trial in Progress: Phase 1b Dose-Finding Study of Axitinib Plus Pembrolizumab for First-Line Treatment of Advanced Renal Cell Carcinoma (RCC), BJU International, 114(Supp. 4):4-5 (Oct. 2014).","NPL","Study NPL"
"Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (5 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (12 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT01984242, A Study of Atezolizumab (an Engineered Anti-Programmed Death-Ligand 1 [PD-L1] Antibody) as Monotherapy or in Combination with Bevacizumab (AvastinR) Compared to Sunitinib (SutentR) in Participants with Untreated Advanced Renal Cell Carcinoma (IMmotion150) (5 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT01984242 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/Keynote-023) (5 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02036502 submitted Apr. 24, 2018).","NPL","Study NPL"
"Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/Keynote-023) (11 pages) (Study record version available online at ClinicalTrials(dot)gov archive (submitted Apr. 24, 2018).","NPL","Study NPL"
"Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/Keynote-021) (5 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02039674 submitted Jun. 12, 2019).","NPL","Study NPL"
"Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/Keynote-021), (6 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02039674 submitted Jan. 11, 2019).","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (8 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).","NPL","Study NPL"
"Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (1 page) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).","NPL","Study NPL"
"Clinical Trial NCT02331368, Phase 2 Multi-Center Study of Anti-PD-1 during Lymphopenic State after HDT/ASCT for Multiple Myeloma (4 pages) (Study record version available online at clinicaltrials(dot)gov/ct2/history/NCT02331368 submitted Jul. 2, 2018).","NPL","Study NPL"
"Clinical Trial NTC02014636, Safety and Efficacy Study of Pazopanib and MK 3475 in Advanced Renal Cell Carcinoma (RCC; Keynote-018) (6 pages) (Study record version available online at https:clinicaltrials(dot)gov/ct2/history/NCT02014636 submitted Apr. 26, 2019).","NPL","Study NPL"
