Citation/Document Number,Type,Relation
"Furitsu et al., Identification of Mutations in the Coding Sequence of the Proto-Oncogene c-kit in a Human Mast Cell Leukemia Cell Line Causing Ligand-Independent Activation of c-kit Product, J. Clin. Invest., 92:1736-1744 (1993).","NPL","Study NPL"
"Further Examination Report dated Dec. 23, 2019, in New Zealand Patent Application No. 714049.","NPL","Study NPL"
"Furuta et al., Synthesis and Biological Evaluation of Selective Inhibitors of PDGF Receptor Auto Phosphorylation, #64, American Chemical Society, 226th ACS National Meeting, New York, NY (Sep. 7-11, 2003).","NPL","Study NPL"
"Gall-Istok et al., Notes on the Synthesis of 4-Amino-6,7-Di-Sec-Butoxyquinoline, -6,7-Methylene-Dioxyquinoline and its N-Alkylaminoacetyl Derivatives, Acta Chimica Hungarica, 112(2):241-247 (1983).","NPL","Study NPL"
"Gao et al., Overexpression of PD-L1 significantly associates with tumor aggressiveness and postoperative recurrence in human hepatocellular carcinoma, Clinical Cancer Research (2009): 15: 971-979.","NPL","Study NPL"
"Gardner et al., In Vitro Activity Sorghum-Selective Fluorophenyl Urea Herbicides, Pesticide Biochemistry and Physiology, 24(3):285-297 (1985).","NPL","Study NPL"
"Gaspar et al., Single-agent Dose-finding Cohort of a Phase 1/2 Study of Lenvatinib in Children and Adolescents With Refractory or Relapsed Solid Tumors, ASCO 2017 Poater 301, ITCC-50 Study, Jun. 2?6, 2017.","NPL","Study NPL"
"Gatzemeier et al., Phase III comparative study of high-dose cisplatin versus a combination of paclitaxel and cisplatin in patients with advanced non-small-cell lung cancer, J. Clin. Oncol., 18(19):3390-3399 (2000).","NPL","Study NPL"
"Genitourinary Cancers, Prostate Cancer Genitourinary, http://www.merkmanuals.com/professional/print/sec17/ch241/ch241e.html Mar. 16, 2011.","NPL","Study NPL"
"Gentet et al., Ifosfamide and etoposide in childhood osteosarcoma. A phase II study of the French Society of Paediatric Oncology, European Journal of Cancer, vol. 33, 1997, p. 232-p. 237.","NPL","Study NPL"
"Ghebeh et al., The B7-H1 (PD-L1) T Lymphocyte-Inhibitory Molecule Is Expressed in Breast Cancer Patients with Infiltrating Ductal Carcinoma: Correlation with Important High-Risk Propgnostic Factors, Neoplasia (2006) 8: 190-198.","NPL","Study NPL"
"Ghebeh, Foxp3+ Tregs and B7-H1+/PD-1+ T lymphocytes co-infiltrate the tumor tissues of high-risk breast cancer patients: Implication for immunotherapy, BMC Cancer (2008) 8:57.","NPL","Study NPL"
"Gild et al, Multikinase inhibitors: a new option for the treatment of thyroid cancer, Nature Reviews Endocrinol., 7:617-624, Oct. 2011.","NPL","Study NPL"
"Giles, The vascular endothelial growth factor (VEGF) signaling pathway: a therapeutic target in patients with hematologic malignancies, Oncologist, 6(suppl 5):32-39 (2001).","NPL","Study NPL"
"Gingrich et al., A new class of potent vascular endothelial growth factor receptor tyrosine kinase inhibitors: structure-activity relationships for a series of 9-alkoxymethyl-12-(3-hydroxypropyl)indeno[2,1-a]pyrrolo[3,4-c]carbazole-5-ones and the identification of CEP-5214 and its dimethylglycine ester prodrug clinical candidate CEP-7055, Journal of Medicinal Chemistry, 46: 5375-88, 2003.","NPL","Study NPL"
"GlaxoSmithKline; Study NCT02014636-A Phase 1/11 Study to Assess the Safety and Efficacy of Pazopanib and MK 3475 in Subjects With Advanced Renal Cell Carcinoma, Published: Nov. 13, 2014 (11 pages).","NPL","Study NPL"
"Glen et al., Correlative Analyses of Serum Biomarkers and Clinical Outcomes in the Phase 2 Study of Lenvatinib, Everolimus, and the Combination, in Patients With a Metastatic Renal Cell Carcinoma Following 1 VEGF-Targeted Therapy, Poster presentation at 18th ECCO-40th ESMO European Cancer Congress, Vienna, Sep. 25-29, 2015.","NPL","Study NPL"
"Glen, Pre-clinical investigation and clinical development of E7080, a multi-targeted tyrosine kinase inhibitor: implications for melanoma, Ph.D. thesis submitted to the Faculty of Medicine, Division of Cancer Sciences and Molecular Pathology, University of Glasgow, Aug. 11, 2010, 2 pages.","NPL","Study NPL"
"Goede, Identification of serum angiopoietin-2 as a biomarker -for clinical outcome of colorectal cancer patients treated with bevacizumab-containing therapy, Br. J. Cancer, 103(9):1407-1414, Oct. 2010.","NPL","Study NPL"
"Golkar et al., Mastocytosis, Lancet, 349:1379-1385 (1997).","NPL","Study NPL"
"Gong et al., Expression of CC Chemokine Receptor 4 in Human Follicular Thyroid Carcinoma, Academic Journal of Military Medical University, 28:701-703, 2007 English Translation.","NPL","Study NPL"
"Goorin et al., Phase II/III trial of etoposide and high-dose ifosfamide in newly diagnosed metastatic osteosarcoma: a pediatric oncology group trial, Journal of Clinical Oncology: Official Journal of the American Society of Clinical Oncology, vol. 20, No. 2, Jan. 15, 2002, p. 426-p. 433.","NPL","Study NPL"
"GOULD, P.L.: Salt selection for basic drugs, INTERNATIONAL JOURNAL OF PHARMACEUTICS, ELSEVIER, NL, vol. 33, no. 1-3, 1 November 1986 (1986-11-01), NL                                                                                                                                                                                                      , pages 201 - 217, XP025813036, ISSN: 0378-5173, DOI: 10.1016/0378-5173(86)90055-4","NPL","Study NPL"
"Grieco et al., PTC is a Novel Rearranged Form of the ret Proto-Oncogene and Is Frequently Detected in vivo in Human Thyroid Papillary Carcinomas, Cell, 60: 557-563 (1990).","NPL","Study NPL"
"Grier et al., Addition of Ifosfamide and Etoposide to Standard Chemotherapy for Ewing's Sarcoma and Primitive Neuroectodermal Tumor of Bone, The New England Joumal of Medicine, vol. 348, 2003, p. 694-p. 701.","NPL","Study NPL"
"Guo, Dose Optimization Study: E7080-G000-218 [URL:https://www.aacr.org/AdvocacyPolicy/GovernmentAffairs/Documents/6.13.16%20FDA-AACR%20Dose%20Finding%20for%20Online.pdf], Presentation slides at FDA-AACR: Oncology Dose-finding Workshop, Jun. 13, 2016, 25 pages.","NPL","Study NPL"
"Guo et al., Expression of gastric cancer-associated MG7 antigen in gastric cancer, precancerous lesions and H. pylori-associated gastric diseases, Word J. Gastroenterol., 8(6):1009-1013 (2002).","NPL","Study NPL"
"Guo et al., In Vitro Pharmacological Characterization of TKI-28, a Broad-Spectrum Tyrosine Kinase Inhibitor with Anti-Tumor and Anti-Angiogenic Effects, Cancer Biol.Ther., 4, p. 1125-1132, 2005.","NPL","Study NPL"
"Gura, Cancer Models Systems for Identifying new drugs are often faulty, Science, 278:1041-1042 (1997).","NPL","Study NPL"
"Gutheil et al., Targeted Antiangiogenic Therapy for Cancer Using Vitaxin: A Humanized Monoclonal Antibody to the Integrin alphavbeta3 1 Clinical Cancer Research, 6, 3056-61, 2000.","NPL","Study NPL"
"Haleblian,Characterization of habits and crystalline modification of solids and their pharmaceutical applications, J. Pharm. Sci., 64(8):1269-1288 (1975).","NPL","Study NPL"
"Haller, Chemotherapy for advanced pancreatic cancer, Int. J. Radiation Oncol. Biol. Phys., 56:16-23 (2003).","NPL","Study NPL"
"Haluska et al., Genetic alterations in signaling pathways in melanoma, Clin. Cancer Res., 12(7 Suppl):2301s-2307s (2006).","NPL","Study NPL"
"Hamanishi et al., Programmed cell death 1 ligand 1 and tumor-infiltrating CD8+ T lymphocytes are prognostic factors of human ovarian cancer, Proceeding of the National Academy of Sciences (2007): 104: 3360-3365.","NPL","Study NPL"
"Hamby et al., Structure-Activity Relationships for a Novel Series of Pyrido[2,3-d]pyrimidine Tyrosine Kinase Inhibitors, Journal of Medicinal Chemistry, 40, 2296-2303, 1997.","NPL","Study NPL"
"Hamel et al., The Road Less Travelled: c-kit and Stem Cell Factor, Journal of Neuro-Oncology, 35:327-333 (1997).","NPL","Study NPL"
"Hara et al., Amplification of c-myc, K-sam, and c-met in Gastric Cancers: Detection by Fluorescence In Situ Hybridization, Laboratory Investigation, 78, 1143-1153, 1998.","NPL","Study NPL"
"Hattori et al., Immunohistochemical detection of K-sam protein in stomach cancer, Clin. Cancer Res., 2(8):1373-1381 (1996).","NPL","Study NPL"
"Havel et al., E7080 (lenvatinib) in addition to best supportive care (BSC) versus (BSC) alone in third-line or greater nonsquamous, non-small cell lung cancer (NSCLC), Am Soc Clin Oncol Annual Meeting Abstract, May 31, 2014, abstract 8043, 4 pages.","NPL","Study NPL"
"Hayamo et al., Pericytes in experimental MDA-MB231 tumor angiogenesis, Histochemistry and Cell Biology, 117(6):527-534, Abstract (Jun. 2002).","NPL","Study NPL"
"Hayato, In-silico trial to evaluate the utility of a postmarketing trial for dose optimization-Lenvatinib in Renal Cell Carcinoma-[URL:https://insp.memberclicks.net/mcdatafiles/receiptattach/insp/11395454/7966299/ACOP7_Session4a_SeiichiHayato_19Oct2016.pptx], Presentation slides at the Seventh American Conference on; Pharmacometrics, Oct. 25, 2016, 17 pages.","NPL","Study NPL"
"Hayek et al., An In Vivo Model for Study of the Angiogenic Effects of Basic Fibroblast Growth Factor, Biochemical and Biophysical Research Communications, 147(2):876-880 (1987).","NPL","Study NPL"
"Hearing Notice dated Jan. 10, 2020, in Indian Patent Application No. 2371/CHENP/2012.","NPL","Study NPL"
"Hearing Notice dated Jan. 4, 2021, in Indian Patent Application No. 2371/CHENP/2012.","NPL","Study NPL"
"Hearing Notice dated Jul. 10, 2020, in Indian Patent Application No. 201847004787.","NPL","Study NPL"
"Hearing Notice dispatched Feb. 1, 2021, in Indian Patent Application No. 1511/CHENP/2009.","NPL","Study NPL"
"Hearing Notice issued May 4, 2012, in India Patent Application No. 383/CHENP/2008.","NPL","Study NPL"
"Heinemann, V., et al., Comparison of the Cellular Pharmacokinetics and Toxicity of . . . 1-beta-d-Arabinofuranosylcytosine, Cancer Research, 48, 4024-4031, 1988.","NPL","Study NPL"
"Heinrich et al., Inhibition of KIT tyrosine kinase activity: a novel molecular approach to the treatment of KIT-positive malignancies, J. Clin. Oncol., 20(6):1692-1703 (2002).","NPL","Study NPL"
"Heinrich et al., Kinase Mutations and Imatinib Response in Patients with Metastatic; Gastrointestinal Stromal Tumor, Journal of Clinical Oncology, vol. 21, No. 23:4342-4349 (2003).","NPL","Study NPL"
"HEINRICH M C, ET AL.: INHIBITION OF C-KIT RECEPTOR TYROSINE KINASE ACTIVITY BY STI 571, A SELECTIVE TYROSINE KINASE INHIBITOR, BLOOD, AMERICAN SOCIETY OF HEMATOLOGY, US, vol. 96, no. 03, 1 August 2000 (2000-08-01), US                                                                                                                                                                                                      , pages 925 - 932, XP001097629, ISSN: 0006-4971","NPL","Study NPL"
"Helfrich et al., Angiopoietin-2 Levels Are Associated with Disease Progression in Metastatic Malignant Melanoma, Clin. Cancer. Res .15(4):1384-1392, Feb. 15, 2009.","NPL","Study NPL"
"Hennequin et al., Design and Structure-Activity Relationship of a New Class of Potent VEGF Receptor Tyrosine Kinase Inhibitors, Journal of Medicinal Chemistry, 42: 5369-5389, 1999Wedge.","NPL","Study NPL"
"Hennequin et al., Novel 4-Anilinoquinazolines with C-7 Basic Side Chains: Design and Structure Activity Relationship of a Series of Potent, Orally Active, VEGF Receptor Tyrosine Kinase Inhibitors, J. Med. Chem., 45:1300-1312 (2002).","NPL","Study NPL"
"Herbst and Khuri et al., Mode of action of docetaxel-a basis for combination with novel anticancer agents, Cancer Treat Rev. 29:407-415, 2003.","NPL","Study NPL"
"Herbst et al., AMG 706 first in human, open-label, dose-finding study evaluating the safety and pharmacokinetics (PK) in subjects with advanced sold tumors, EORTC-NCI-AACR Symp Mol Targets Cancer Ther., 2, (Abstract 151), 2004, 1 page.","NPL","Study NPL"
"H. GLEN, J. HSIEH, M.D. MICHAELSON, H.J. KIM, P. SACHDEV, T. KADOWAKI, Y. FUNAHASHI, J. LARKIN, R. MOTZER: 432 Correlative analyses of serum biomarkers and clinical outcomes in the phase 2 study of lenvatinib, everolimus, and the combination, in patients with metastatic renal cell carcinoma following 1 VEGF-targeted therapy, EUROPEAN JOURNAL OF CANCER, ELSEVIER, AMSTERDAM NL, vol. 51, 1 September 2015 (2015-09-01), Amsterdam NL                                                                   ","NPL","Study NPL"
"Hibi et al., Coexpression of the Stem Cell Factor and the c-kit Genes in Small-Cell Lung Cancer, Oncogene, 6:2291-2296 (1991).","NPL","Study NPL"
"Highlights of Prescribing Information: GLEEVECR (imatinib mesylate) Tablets for Oral Use (Initial U.S. Approval 2001; Label Revised Jan. 2012).","NPL","Study NPL"
"Highlights of Prescribing Information: LENVIMAR (lenvatinib) capsules, for oral use (Initial U.S. Approval: 2015; Label Revised Feb. 2017).","NPL","Study NPL"
"Hines et al., Coexpression of the c-kit and Stem Cell Factor Genes in Breast Carcinomas, Cell Growth & Differentiation, 6:769-779 (1995).","NPL","Study NPL"
"Hino et al., Tumor Cell Expression of Programmed Cell Death-1 is a Prognostic Factor for Malignant Melanoma, Cancer (2010): 116: 1757-1766.","NPL","Study NPL"
"Hogaboam et al., Novel Role of Transmembrane SCF for Mast Cell Activation and Eotaxin Production in Mast Cell-Fibroblast Interactions, J. Immunol., 160:6166-6171 (1998).","NPL","Study NPL"
"Hori et al., Suppression of Solid Tumor Growth by Immunoneutralizing Monoclonal Antibody against Human Basic Fibroblast Growth Factor, Cancer Research, 51, 6180-4, 1991.","NPL","Study NPL"
"Hu-Lowe et al., SU014813 is a novel multireceptor tyrosine kinase inhibitor with potent antiangiogenic and antitumor activity, AACR American Association Cancer Research., 96th Annual Meeting, 46, (Abstract 2031), Anaheim, Orange County, CA, USA Apr. 2005, 2 pages.","NPL","Study NPL"
"Hungarian Notice of Allowance in Application No. P0302603, dated Aug. 19, 2015, 4 pages, with English translation.","NPL","Study NPL"
"Hungarian Office Action in Application No. P0302603, dated Apr. 7, 2015, 5 pages, with English translation.","NPL","Study NPL"
"Hungarian Office Action in Application No. P0302603, dated Nov. 26, 2015, 4 pages.","NPL","Study NPL"
"Hurwitz et al., Bevacizumab plus irinotecan, fluorouracil, and leucovorin for metastatic colorectal cancer, N. Engl. J. Med., 350(23):2335-2342 (2004).","NPL","Study NPL"
"Huston et al., Protein engineering of antibody binding sites: Recovery of specific activity in an anti-digoxin single-chain Fv analogue produced in Escherichia coli, Proc. Natl. Acad. Sci. USA 85: 5879-83, 1988.","NPL","Study NPL"
"Ikeda et al, A Phase 2 Study of Lenvatinib Monotherapy as Second-line Treatment in Unresectable Biliary Tract Cancer: Primary Analysis Results, ESMO 2017 Congress, Sep. 8-12, 2017.","NPL","Study NPL"
"Ikeda et al., Changes in Phenotype and Proliferative Potential of Human Acute Myeloblastic Leukemia Cells in Culture with Stem Cell Factor, Experimental Hematology, 21:1686-1694 (1993).","NPL","Study NPL"
"Ikeda et al., Expression and Functional Role of the Proto-Oncogene c-kit in Acute Myeloblastic Leukemia Cells, Blood, 78(11):2962-2968 (1991).","NPL","Study NPL"
"Ikeda, K., et al., Phase 2 study of lenvatinib in patients with advanced hepatocellular carcinoma, J. Gastroenterol., 2016, 52: 512-519.","NPL","Study NPL"
"Ikeda, M., et al., Safety and Pharmacokinetics of Lenvatinib in Patients with Advanced Hepatocellular Carcinoma, Clin. Cancer Res., 2015, 22(6): 1385-1394.","NPL","Study NPL"
"Ikuta et al., E7080, a Multi-Tyrosine Kinase Inhibitor, Suppresses the Progression of Malignant Pleural Mesothelioma with Different Proangiogenic Cytokine Production Profiles, Clin. Cancer Res., Nov. 24, 2009, 15(23):7229-7237.","NPL","Study NPL"
